word,display_form,part_of_speech,frequency_rank,source
profess,profess,,,
proficient,proficient,,,
profligate,profligate,,,
profoundness,profoundness,,,
profuse,profuse,,,
profuseness,profuseness,,,
prognostic,prognostic,,,
prognosticate,prognosticate,,,
prognostication,prognostication,,,
prognosticative,prognosticative,,,
progression,progression,,,
progressive,progressive,,,
prohibitory,prohibitory,,,
project,project,,,
prolate,prolate,,,
prole,prole,,,
prolong,prolong,,,
prolonged,prolonged,,,
prominence,prominence,,,
promise,promise,,,
promised,promised,,,
promote,promote,,,
promotion,promotion,,,
promotional material,promotional material,,,
pronounce,pronounce,,,
pronouncement,pronouncement,,,
pronunciamento,pronunciamento,,,
propagate,propagate,,,
propel,propel,,,
properness,properness,,,
prophesy,prophesy,,,
prophetical,prophetical,,,
prophylactic,prophylactic,,,
propinquity,propinquity,,,
proprietorship,proprietorship,,,
prorogue,prorogue,,,
proscribe,proscribe,,,
prosecute,prosecute,,,
proselytise,proselytise,,,
protagonism,protagonism,,,
protect,protect,,,
protector,protector,,,
protester,protester,,,
protract,protract,,,
protracted,protracted,,,
protrusion,protrusion,,,
prove,prove,,,
proverb,proverb,,,
provide,provide,,,
provisionary,provisionary,,,
prudishness,prudishness,,,
pseud,pseud,,,
pseudo,pseudo,,,
psychotic belief,psychotic belief,,,
public assistance,public assistance,,,
public debate,public debate,,,
public exposure,public exposure,,,
public lecture,public lecture,,,
public speaker,public speaker,,,
public violence,public violence,,,
publicise,publicise,,,
puckish,puckish,,,
pudden-head,pudden-head,,,
pudding head,pudding head,,,
puddle,puddle,,,
puff,puff,,,
puff of air,puff of air,,,
puffy,puffy,,,
pull,pull,,,
pull a face,pull a face,,,
pull away,pull away,,,
pull back,pull back,,,
pull down,pull down,,,
pull out,pull out,,,
pull someone’s leg,pull someone’s leg,,,
pull strings,pull strings,,,
pull together,pull together,,,
pull up,pull up,,,
pull wires,pull wires,,,
pullulate,pullulate,,,
pulpit,pulpit,,,
pulverise,pulverise,,,
punctilious,punctilious,,,
punctuate,punctuate,,,
punic,punic,,,
punishing,punishing,,,
punishment,punishment,,,
pup,pup,,,
purchasable,purchasable,,,
purdah,purdah,,,
purgative,purgative,,,
puritan,puritan,,,
purl,purl,,,
purloin,purloin,,,
purple,purple,,,
purposeless,purposeless,,,
pursuance,pursuance,,,
pursuit,pursuit,,,
push aside,push aside,,,
push back,push back,,,
push out,push out,,,
put across,put across,,,
put away,put away,,,
put behind bars,put behind bars,,,
put down,put down,,,
put forward,put forward,,,
put in,put in,,,
put off,put off,,,
put on,put on,,,
put one across,put one across,,,
put one over,put one over,,,
put out,put out,,,
put over,put over,,,
put to death,put to death,,,
put together,put together,,,
put up,put up,,,
put-on,put-on,,,
putrefaction,putrefaction,,,
putsch,putsch,,,
puzzle,puzzle,,,
puzzling,puzzling,,,
quag,quag,,,
quagmire,quagmire,,,
quake,quake,,,
qualify,qualify,,,
quality,quality,,,
quandary,quandary,,,
quarrel,quarrel,,,
quarry,quarry,,,
quash,quash,,,
quaver,quaver,,,
quavering,quavering,,,
queer,queer,,,
questioning,questioning,,,
quibble,quibble,,,
quick,quick,,,
quicken,quicken,,,
quicksilver,quicksilver,,,
quiescency,quiescency,,,
quinine water,quinine water,,,
quit,quit,,,
quite a little,quite a little,,,
quote,quote,,,
quotidian,quotidian,,,
rabbit on,rabbit on,,,
rabble-rouser,rabble-rouser,,,
rabid,rabid,,,
rack,rack,,,
rackety,rackety,,,
racy,racy,,,
raddled,raddled,,,
raffish,raffish,,,
raft,raft,,,
rag,rag,,,
rage,rage,,,
raiding,raiding,,,
rail,rail,,,
raillery,raillery,,,
raise,raise,,,
raise spirits,raise spirits,,,
raise up,raise up,,,
rake,rake,,,
rakehell,rakehell,,,
rakish,rakish,,,
ramble,ramble,,,
rambunctious,rambunctious,,,
ramshackle,ramshackle,,,
rancour,rancour,,,
range,range,,,
rank,rank,,,
ransack,ransack,,,
rap,rap,,,
rapacious,rapacious,,,
rapacity,rapacity,,,
rapscallion,rapscallion,,,
raptorial,raptorial,,,
rapture,rapture,,,
raptus,raptus,,,
rarefied,rarefied,,,
rarefy,rarefy,,,
rarified,rarified,,,
rarify,rarify,,,
rascal,rascal,,,
rascality,rascality,,,
rase,rase,,,
rasping,rasping,,,
rationalisation,rationalisation,,,
rationalise,rationalise,,,
ratter,ratter,,,
rattling,rattling,,,
raunchy,raunchy,,,
ravage,ravage,,,
rave,rave,,,
ravel out,ravel out,,,
ravening,ravening,,,
ravish,ravish,,,
raze,raze,,,
razz,razz,,,
re-emerge,re-emerge,,,
reach,reach,,,
reading,reading,,,
real,real,,,
realine,realine,,,
realisation,realisation,,,
reap,reap,,,
rear,rear,,,
reason,reason,,,
reason out,reason out,,,
reasonable,reasonable,,,
reave,reave,,,
reb,Reb,,,
rebelliousness,rebelliousness,,,
rebirth,rebirth,,,
rebut,rebut,,,
recant,recant,,,
recantation,recantation,,,
recap,recap,,,
recapitulate,recapitulate,,,
recede,recede,,,
receiver,receiver,,,
reception,reception,,,
receptive,receptive,,,
recessive allele,recessive allele,,,
reciprocality,reciprocality,,,
recite,recite,,,
recognise,recognise,,,
recognize,recognize,,,
recoil,recoil,,,
recollect,recollect,,,
recollective,recollective,,,
recommencement,recommencement,,,
recommend,recommend,,,
recondite,recondite,,,
reconditeness,reconditeness,,,
reconnaissance mission,reconnaissance mission,,,
reconstruct,reconstruct,,,
recoup,recoup,,,
recreant,recreant,,,
recreation,recreation,,,
recruit,recruit,,,
rectify,rectify,,,
recuperating,recuperating,,,
rede,rede,,,
redemption,redemption,,,
redemptional,redemptional,,,
redemptory,redemptory,,,
redevelopment,redevelopment,,,
redolent,redolent,,,
reduce,reduce,,,
reduplicate,reduplicate,,,
reel,reel,,,
reenforce,reenforce,,,
reevaluate,reevaluate,,,
refer,refer,,,
referring to sex,referring to sex,,,
refill,refill,,,
refined,refined,,,
reflect,reflect,,,
refuge,refuge,,,
refulgent,refulgent,,,
refutation,refutation,,,
regain,regain,,,
regard,regard,,,
regard as,regard as,,,
regardful,regardful,,,
regenerate,regenerate,,,
regress,regress,,,
regular,regular,,,
regularise,regularise,,,
regularity,regularity,,,
regularize,regularize,,,
regulate,regulate,,,
reign,reign,,,
rejoicing,rejoicing,,,
rejoin,rejoin,,,
relate,relate,,,
relative incidence,relative incidence,,,
relaxed,relaxed,,,
release,release,,,
relentless,relentless,,,
relevancy,relevancy,,,
reliable,reliable,,,
relief,relief,,,
religious,religious,,,
religious order,religious order,,,
religious rite,religious rite,,,
religious sect,religious sect,,,
relinquish,relinquish,,,
relish,relish,,,
remains,remains,,,
remand,remand,,,
remedial,remedial,,,
remediate,remediate,,,
remember,remember,,,
remindful,remindful,,,
reminiscent,reminiscent,,,
remit,remit,,,
remittal,remittal,,,
remonstrate,remonstrate,,,
remonstration,remonstration,,,
remorseful,remorseful,,,
remorseless,remorseless,,,
remote possibility,remote possibility,,,
remove,remove,,,
remuneration,remuneration,,,
remunerative,remunerative,,,
renascence,Renascence,,,
renascent,renascent,,,
rendezvous,rendezvous,,,
renege on,renege on,,,
renegue on,renegue on,,,
renounce,renounce,,,
renown,renown,,,
renowned,renowned,,,
rente,rente,,,
repair,repair,,,
repair shed,repair shed,,,
repay,repay,,,
repeat,repeat,,,
repeated,repeated,,,
repent,repent,,,
repertory,repertory,,,
replace,replace,,,
replacement,replacement,,,
replicate,replicate,,,
replication,replication,,,
repose,repose,,,
repossess,repossess,,,
reprehension,reprehension,,,
represent,represent,,,
repressing,repressing,,,
reprieve,reprieve,,,
reprimand,reprimand,,,
reprize,reprize,,,
reprobate,reprobate,,,
reproof,reproof,,,
reproval,reproval,,,
repudiation,repudiation,,,
repugnance,repugnance,,,
repulse,repulse,,,
repulsive,repulsive,,,
repulsive force,repulsive force,,,
repute,repute,,,
requiem,requiem,,,
require,require,,,
required,required,,,
requirement,requirement,,,
rescind,rescind,,,
rescript,rescript,,,
reserve,reserve,,,
residence,residence,,,
resile,resile,,,
resiliency,resiliency,,,
resister,resister,,,
resolvent,resolvent,,,
resonance,resonance,,,
resonating,resonating,,,
resort,resort,,,
resound,resound,,,
resounding,resounding,,,
respect,respect,,,
respectful,respectful,,,
respite,respite,,,
respond,respond,,,
responsibility,responsibility,,,
responsible,responsible,,,
restate,restate,,,
restitute,restitute,,,
restorative,restorative,,,
restrain,restrain,,,
restraint,restraint,,,
restriction,restriction,,,
restructure,restructure,,,
result,result,,,
resultant,resultant,,,
resurgence,resurgence,,,
resuscitate,resuscitate,,,
retaliate,retaliate,,,
retaliator,retaliator,,,
retell,retell,,,
retentive,retentive,,,
retinue,retinue,,,
retiring,retiring,,,
retribution,retribution,,,
retrieve,retrieve,,,
retroflex,retroflex,,,
retrovert,retrovert,,,
return,return,,,
reveal,reveal,,,
revealing,revealing,,,
revel,revel,,,
revelation,revelation,,,
revelatory,revelatory,,,
revenge,revenge,,,
revengeful,revengeful,,,
reverberating,reverberating,,,
reverberation,reverberation,,,
reverberative,reverberative,,,
reverence,reverence,,,
revery,revery,,,
revitalisation,revitalisation,,,
revitalization,revitalization,,,
revivification,revivification,,,
revoke,revoke,,,
revolt,revolt,,,
revolutionise,revolutionise,,,
revolutionist,revolutionist,,,
rewrite,rewrite,,,
rhetorician,rhetorician,,,
rib,rib,,,
ribald,ribald,,,
richness,richness,,,
rickety,rickety,,,
rid of,rid of,,,
riddle,riddle,,,
ride,ride,,,
ridiculous,ridiculous,,,
ridiculousness,ridiculousness,,,
rife,rife,,,
riffle,riffle,,,
rifle,rifle,,,
right,right,,,
right to vote,right to vote,,,
right-down,right-down,,,
rightness,rightness,,,
rigidness,rigidness,,,
rigor,rigor,,,
rigorousness,rigorousness,,,
rigour,rigour,,,
rigourousness,rigourousness,,,
rile,rile,,,
rill,rill,,,
ring,ring,,,
riotous,riotous,,,
rip,rip,,,
rip-roaring,rip-roaring,,,
ripening,ripening,,,
riposte,riposte,,,
rippling,rippling,,,
rise,rise,,,
rising,rising,,,
risk,risk,,,
risky,risky,,,
rive,rive,,,
roaming,roaming,,,
roast,roast,,,
rob,rob,,,
robustious,robustious,,,
roguery,roguery,,,
roguishness,roguishness,,,
role player,role player,,,
roll,roll,,,
roll down,roll down,,,
roll up,roll up,,,
rollick,rollick,,,
rollicking,rollicking,,,
romantic,romantic,,,
romp,romp,,,
root,root,,,
root out,root out,,,
roseola,roseola,,,
rostrum,rostrum,,,
rotational latency,rotational latency,,,
rote learning,rote learning,,,
rotund,rotund,,,
roue,roue,,,
rough,rough,,,
rough-and-tumble,rough-and-tumble,,,
rough-cut,rough-cut,,,
roughneck,roughneck,,,
roughshod,roughshod,,,
round the bend,round the bend,,,
roundabout,roundabout,,,
rounder,rounder,,,
rouse,rouse,,,
rousing,rousing,,,
route,route,,,
rove,rove,,,
roving,roving,,,
rowboat,rowboat,,,
rowdy,rowdy,,,
royal,royal,,,
rub down,rub down,,,
rub off,rub off,,,
rubble,rubble,,,
rubicund,rubicund,,,
ruckle,ruckle,,,
rude,rude,,,
rue,rue,,,
ruffian,ruffian,,,
ruffle,ruffle,,,
rule,rule,,,
rum,rum,,,
rumble,rumble,,,
rumbustious,rumbustious,,,
ruminate,ruminate,,,
ruminative,ruminative,,,
rummy,rummy,,,
run,run,,,
run across,run across,,,
run afoul,run afoul,,,
run around,run around,,,
run into,run into,,,
run off,run off,,,
run out,run out,,,
run through,run through,,,
runaway,runaway,,,
runnel,runnel,,,
running hand,running hand,,,
ruse,ruse,,,
rush,rush,,,
rust,rust,,,
ruthful,ruthful,,,
sabotage,sabotage,,,
sacrilege,sacrilege,,,
sad,sad,,,
sad sack,sad sack,,,
safety,safety,,,
sagaciousness,sagaciousness,,,
sail,sail,,,
saint,saint,,,
salacious,salacious,,,
salaried,salaried,,,
salary,salary,,,
salient,salient,,,
salve,salve,,,
same,same,,,
sameness,sameness,,,
sanative,sanative,,,
sanctify,sanctify,,,
sanctuary,sanctuary,,,
sang-froid,sang-froid,,,
sanguine,sanguine,,,
sapient,sapient,,,
sapless,sapless,,,
sarcasm,sarcasm,,,
sashay,sashay,,,
satiate,satiate,,,
satire,satire,,,
satiric,satiric,,,
satirise,satirise,,,
satirize,satirize,,,
satisfy,satisfy,,,
saturnine,saturnine,,,
saucy,saucy,,,
savage,savage,,,
savannah,savannah,,,
savant,savant,,,
save,save,,,
saving,saving,,,
saving grace,saving grace,,,
savor,savor,,,
savorless,savorless,,,
savour,savour,,,
savourless,savourless,,,
savoury,savoury,,,
savvy,savvy,,,
saw,saw,,,
say,say,,,
say- so,say- so,,,
say-so,say-so,,,
scalawag,scalawag,,,
scallywag,scallywag,,,
scammer,scammer,,,
scamper,scamper,,,
scandalise,scandalise,,,
scandalize,scandalize,,,
scant,scant,,,
scarcely,scarcely,,,
scare,scare,,,
scare away,scare away,,,
scare off,scare off,,,
scarf out,scarf out,,,
scathing,scathing,,,
scatter,scatter,,,
scattergood,scattergood,,,
scene,scene,,,
sceptical,sceptical,,,
schmaltzy,schmaltzy,,,
schmalzy,schmalzy,,,
scholarly person,scholarly person,,,
scholarship,scholarship,,,
scholastic,scholastic,,,
school of thought,school of thought,,,
scintilla,scintilla,,,
sciolist,sciolist,,,
scoff,scoff,,,
scoffing,scoffing,,,
scold,scold,,,
scorbutus,scorbutus,,,
scorch,scorch,,,
score,score,,,
scorn,scorn,,,
scornful,scornful,,,
scotch,scotch,,,
scourge,scourge,,,
scrap,scrap,,,
scrape,scrape,,,
scratch,scratch,,,
scratchy,scratchy,,,
screw up,screw up,,,
scrimp,scrimp,,,
scrimpy,scrimpy,,,
scrounge,scrounge,,,
scrunch,scrunch,,,
scrunch up,scrunch up,,,
scruple,scruple,,,
scrupulous,scrupulous,,,
scrutinise,scrutinise,,,
scuffle,scuffle,,,
scummy,scummy,,,
scupper,scupper,,,
scurrilous,scurrilous,,,
scurvy,scurvy,,,
scuttle,scuttle,,,
seamy,seamy,,,
searching,searching,,,
seasonably,seasonably,,,
seasoned,seasoned,,,
secern,secern,,,
secernate,secernate,,,
second-rate,second-rate,,,
secrecy,secrecy,,,
secret,secret,,,
secure,secure,,,
sedate,sedate,,,
sedateness,sedateness,,,
sedulous,sedulous,,,
see,see,,,
see to it,see to it,,,
see-through,see-through,,,
seeable,seeable,,,
seed,seed,,,
seeming,seeming,,,
seemly,seemly,,,
seep,seep,,,
seismal,seismal,,,
self-analysis,self-analysis,,,
self-asserting,self-asserting,,,
self-assertive,self-assertive,,,
self-assurance,self-assurance,,,
self-complacency,self-complacency,,,
self-complacent,self-complacent,,,
self-conceited,self-conceited,,,
self-confidence,self-confidence,,,
self-contradictory,self-contradictory,,,
self-distrust,self-distrust,,,
self-doubt,self-doubt,,,
self-esteem,self-esteem,,,
self-evident,self-evident,,,
self-examining,self-examining,,,
self-generated,self-generated,,,
self-governing,self-governing,,,
self-importance,self-importance,,,
self-important,self-important,,,
self-indulgence,self-indulgence,,,
self-love,self-love,,,
self-loving,self-loving,,,
self-opinionated,self-opinionated,,,
self-reproach,self-reproach,,,
self-righteous,self-righteous,,,
self-satisfaction,self-satisfaction,,,
self-satisfied,self-satisfied,,,
self-willed,self-willed,,,
selfless,selfless,,,
selflessness,selflessness,,,
semblance,semblance,,,
semitransparent,semitransparent,,,
send off,send off,,,
send word,send word,,,
sendup,sendup,,,
sense datum,sense datum,,,
sense experience,sense experience,,,
sense impression,sense impression,,,
senseless,senseless,,,
sensibility,sensibility,,,
sensitiveness,sensitiveness,,,
sententious,sententious,,,
separate,separate,,,
separation,separation,,,
sequent,sequent,,,
sequential,sequential,,,
sequester,sequester,,,
serial,serial,,,
serious,serious,,,
seriousness,seriousness,,,
sermonise,sermonise,,,
server,server,,,
set,set,,,
set about,set about,,,
set back,set back,,,
set down,set down,,,
set off,set off,,,
set on,set on,,,
set out,set out,,,
set up,set up,,,
settle,settle,,,
settlings,settlings,,,
seventh heaven,seventh heaven,,,
severalise,severalise,,,
severalize,severalize,,,
severeness,severeness,,,
shack,shack,,,
shade,shade,,,
shadow,shadow,,,
shaft,shaft,,,
shake up,shake up,,,
shallowness,shallowness,,,
shame,shame,,,
shameful,shameful,,,
shammer,shammer,,,
shanty,shanty,,,
shape,shape,,,
shapeless,shapeless,,,
shared understanding,shared understanding,,,
sharp,sharp,,,
sharp-set,sharp-set,,,
sharp-sightedness,sharp-sightedness,,,
shed,shed,,,
sheik,sheik,,,
shell,shell,,,
shelve,shelve,,,
shenanigan,shenanigan,,,
sherd,sherd,,,
shielder,shielder,,,
shift,shift,,,
shine,shine,,,
shining,shining,,,
ship,ship,,,
shipment,shipment,,,
shocked,shocked,,,
shocking,shocking,,,
shogunate,shogunate,,,
shoot,shoot,,,
shoot a line,shoot a line,,,
shoot for,shoot for,,,
shopsoiled,shopsoiled,,,
shopworn,shopworn,,,
short,short,,,
short distance,short distance,,,
short-circuit,short-circuit,,,
short-lived,short-lived,,,
shortage,shortage,,,
shortfall,shortfall,,,
shortsighted,shortsighted,,,
shortsightedness,shortsightedness,,,
shot,shot,,,
shout,shout,,,
show,show,,,
show off,show off,,,
shower,shower,,,
showiness,showiness,,,
shred,shred,,,
shrewd,shrewd,,,
shrewdness,shrewdness,,,
shrink,shrink,,,
shrink from,shrink from,,,
shrive,shrive,,,
shrivel,shrivel,,,
shrivel up,shrivel up,,,
shriveled,shriveled,,,
shrivelled,shrivelled,,,
shrunken,shrunken,,,
shudder,shudder,,,
shuffle,shuffle,,,
shunning,shunning,,,
sib,sib,,,
sick,sick,,,
sicken,sicken,,,
sickening,sickening,,,
side by side,side by side,,,
sidekick,sidekick,,,
sidestep,sidestep,,,
sight,sight,,,
sign,sign,,,
signal,signal,,,
significant,significant,,,
silent,silent,,,
silver,silver,,,
silver-tongued,silver-tongued,,,
similarly,similarly,,,
simper,simper,,,
simple,simple,,,
simpleness,simpleness,,,
simulacrum,simulacrum,,,
simulated,simulated,,,
sinew,sinew,,,
singer,singer,,,
singular,singular,,,
sinuate,sinuate,,,
sire,sire,,,
size up,size up,,,
skeletal,skeletal,,,
sketch,sketch,,,
skew-whiff,skew-whiff,,,
skilful,skilful,,,
skillful,skillful,,,
skimp,skimp,,,
skin rash,skin rash,,,
skitter,skitter,,,
skulk,skulk,,,
skulker,skulker,,,
skylark,skylark,,,
slabber,slabber,,,
slack,slack,,,
slake,slake,,,
slam,slam,,,
slam-bang,slam-bang,,,
slang,slang,,,
slash,slash,,,
slaver,slaver,,,
sleazy,sleazy,,,
sleight of hand,sleight of hand,,,
slender,slender,,,
slew,slew,,,
slick,slick,,,
slick magazine,slick magazine,,,
slide by,slide by,,,
slightly,slightly,,,
slimy,slimy,,,
slip,slip,,,
slip away,slip away,,,
slip by,slip by,,,
slippy,slippy,,,
slobber,slobber,,,
slop,slop,,,
sloppy,sloppy,,,
slothful,slothful,,,
slothfulness,slothfulness,,,
slow,slow,,,
slow down,slow down,,,
slow up,slow up,,,
slowness,slowness,,,
slue,slue,,,
sluggishness,sluggishness,,,
slumberer,slumberer,,,
slumberous,slumberous,,,
slumbery,slumbery,,,
slumbrous,slumbrous,,,
slushy,slushy,,,
sly,sly,,,
slyness,slyness,,,
smack,smack,,,
small letter,small letter,,,
small ravine,small ravine,,,
smarmy,smarmy,,,
smash,smash,,,
smear,smear,,,
smell,smell,,,
smelly,smelly,,,
smidge,smidge,,,
smidgen,smidgen,,,
smidgeon,smidgeon,,,
smidgin,smidgin,,,
smirch,smirch,,,
smooth,smooth,,,
smooth-spoken,smooth-spoken,,,
smoothen,smoothen,,,
smoothness,smoothness,,,
smother,smother,,,
smoulder,smoulder,,,
snakelike,snakelike,,,
snaky,snaky,,,
snap,snap,,,
snappy,snappy,,,
snarf,snarf,,,
snatch,snatch,,,
sneak,sneak,,,
sneaky,sneaky,,,
sniffy,sniffy,,,
snigger,snigger,,,
snoot,snoot,,,
snot,snot,,,
snotty-nosed,snotty-nosed,,,
snowstorm,snowstorm,,,
snub,snub,,,
snuff it,snuff it,,,
snuff out,snuff out,,,
snuggle,snuggle,,,
so,so,,,
so far,so far,,,
soak,soak,,,
soak up,soak up,,,
soaker,soaker,,,
soapbox,soapbox,,,
soapy,soapy,,,
soar up,soar up,,,
soar upwards,soar upwards,,,
sober,sober,,,
soberness,soberness,,,
social welfare,social welfare,,,
soften,soften,,,
soggy,soggy,,,
solace,solace,,,
soldier of fortune,soldier of fortune,,,
soldierlike,soldierlike,,,
soldierly,soldierly,,,
solecism,solecism,,,
solemn,solemn,,,
solemness,solemness,,,
solemnise,solemnise,,,
solitary,solitary,,,
solitudinarian,solitudinarian,,,
soma,soma,,,
sombre,sombre,,,
sooner,sooner,,,
soothe,soothe,,,
sop up,sop up,,,
sophism,sophism,,,
soppy,soppy,,,
sordidness,sordidness,,,
sorrow,sorrow,,,
sorry,sorry,,,
sort,sort,,,
sort out,sort out,,,
sound,sound,,,
sound out,sound out,,,
soupcon,soupcon,,,
soupy,soupy,,,
sour,sour,,,
southern cross,Southern Cross,,,
souvenir,souvenir,,,
sovereign,sovereign,,,
spacial,spacial,,,
spanking,spanking,,,
sparing,sparing,,,
spark,spark,,,
spark off,spark off,,,
spasm,spasm,,,
spasmodic,spasmodic,,,
spat,spat,,,
speciality,speciality,,,
specialness,specialness,,,
specialty,specialty,,,
specify,specify,,,
specious,specious,,,
speck,speck,,,
speckless,speckless,,,
spectacular,spectacular,,,
specter,specter,,,
spectre,spectre,,,
speculate,speculate,,,
speculation,speculation,,,
speechifier,speechifier,,,
speechmaker,speechmaker,,,
speed,speed,,,
speed up,speed up,,,
spellbind,spellbind,,,
spend-all,spend-all,,,
spender,spender,,,
spic,spic,,,
spic-and-span,spic-and-span,,,
spick,spick,,,
spick-and-span,spick-and-span,,,
spicy,spicy,,,
spiffy,spiffy,,,
spike,spike,,,
spirit,spirit,,,
spirited,spirited,,,
spite,spite,,,
spitefulness,spitefulness,,,
splanchnic,splanchnic,,,
splash,splash,,,
splendid,splendid,,,
splendiferous,splendiferous,,,
splendour,splendour,,,
split,split,,,
splurge,splurge,,,
spoil,spoil,,,
spoilsport,spoilsport,,,
sponge,sponge,,,
sponsor,sponsor,,,
spontaneousness,spontaneousness,,,
spoof,spoof,,,
spooky,spooky,,,
sport,sport,,,
sportive,sportive,,,
spot,spot,,,
spotless,spotless,,,
spousal,spousal,,,
spout,spout,,,
spread,spread,,,
spread out,spread out,,,
spreading,spreading,,,
spring up,spring up,,,
sprinkle,sprinkle,,,
sprout,sprout,,,
spruce,spruce,,,
spry,spry,,,
spud,spud,,,
spunk,spunk,,,
spur,spur,,,
squabble,squabble,,,
squalid,squalid,,,
squalidness,squalidness,,,
squanderer,squanderer,,,
square away,square away,,,
squawk,squawk,,,
squeeze,squeeze,,,
squeeze out,squeeze out,,,
squelch,squelch,,,
squinch,squinch,,,
squirm,squirm,,,
squirrel away,squirrel away,,,
stab,stab,,,
stabilisation,stabilisation,,,
stabilise,stabilise,,,
stableness,stableness,,,
stack,stack,,,
stagger,stagger,,,
staginess,staginess,,,
stagnancy,stagnancy,,,
staid,staid,,,
staidness,staidness,,,
stalemate,stalemate,,,
stalinism,Stalinism,,,
stalk,stalk,,,
stalking-horse,stalking-horse,,,
stalwart,stalwart,,,
stamp down,stamp down,,,
stand,stand,,,
stand for,stand for,,,
stand out,stand out,,,
standard,standard,,,
standardise,standardise,,,
standing ovation,standing ovation,,,
standstill,standstill,,,
star,star,,,
star divination,star divination,,,
starring,starring,,,
start,start,,,
start out,start out,,,
starter,starter,,,
startle,startle,,,
starve,starve,,,
starved,starved,,,
stash,stash,,,
state of grace,state of grace,,,
stationariness,stationariness,,,
stave off,stave off,,,
stay,stay,,,
steal,steal,,,
stealing,stealing,,,
stealthy,stealthy,,,
steamy,steamy,,,
steep,steep,,,
steer,steer,,,
stenosis,stenosis,,,
step in,step in,,,
step up,step up,,,
sterile,sterile,,,
stick,stick,,,
stick on,stick on,,,
stick out,stick out,,,
sticky,sticky,,,
stiff,stiff,,,
stifle,stifle,,,
stigmatise,stigmatise,,,
still,still,,,
stillborn,stillborn,,,
stimulant,stimulant,,,
stingy,stingy,,,
stink,stink,,,
stinking,stinking,,,
stinting,stinting,,,
stipendiary,stipendiary,,,
stir,stir,,,
stir up,stir up,,,
stock,stock,,,
stock list,stock list,,,
stoical,stoical,,,
stolid,stolid,,,
stolidity,stolidity,,,
stomach,stomach,,,
stony,stony,,,
stool,stool,,,
stop,stop,,,
stop dead,stop dead,,,
stop working,stop working,,,
storm,storm,,,
stormy,stormy,,,
story,story,,,
stout,stout,,,
stoutness,stoutness,,,
straight-from-the-shoulder,straight-from-the-shoulder,,,
straighten,straighten,,,
straighten out,straighten out,,,
strangle,strangle,,,
strapping,strapping,,,
straw,straw,,,
stray,stray,,,
streamlet,streamlet,,,
street child,street child,,,
strength,strength,,,
strengthen,strengthen,,,
stress,stress,,,
stretch,stretch,,,
striate,striate,,,
strict,strict,,,
strident,strident,,,
strike,strike,,,
striking,striking,,,
stringy,stringy,,,
strip,strip,,,
stripling,stripling,,,
stroll,stroll,,,
strong,strong,,,
strong belief,strong belief,,,
strong point,strong point,,,
strong suit,strong suit,,,
student,student,,,
stuff,stuff,,,
stumblebum,stumblebum,,,
stumbler,stumbler,,,
stump,stump,,,
stupe,stupe,,,
stupefy,stupefy,,,
stupid,stupid,,,
stupid person,stupid person,,,
stupor,stupor,,,
sturdiness,sturdiness,,,
sturdy,sturdy,,,
stuttering,stuttering,,,
style,style,,,
stymy,stymy,,,
suasion,suasion,,,
suaveness,suaveness,,,
subdue,subdue,,,
subjugate,subjugate,,,
sublimate,sublimate,,,
submerse,submerse,,,
submit,submit,,,
subordinate,subordinate,,,
subsequence,subsequence,,,
subsidence,subsidence,,,
subsidise,subsidise,,,
substance,substance,,,
substantiate,substantiate,,,
subtlety,subtlety,,,
subvert,subvert,,,
subverter,subverter,,,
succour,succour,,,
suck,suck,,,
suck up,suck up,,,
suffer,suffer,,,
sufferer,sufferer,,,
suffering,suffering,,,
sufficient,sufficient,,,
suggest,suggest,,,
suit,suit,,,
suite,suite,,,
suited,suited,,,
sulfurous,sulfurous,,,
sulky,sulky,,,
sully,sully,,,
sulphurous,sulphurous,,,
sum of money,sum of money,,,
summary,summary,,,
summon,summon,,,
summons,summons,,,
sumptuous,sumptuous,,,
sumptuousness,sumptuousness,,,
superb,superb,,,
supercede,supercede,,,
supercilious,supercilious,,,
superciliousness,superciliousness,,,
supererogatory,supererogatory,,,
superfluity,superfluity,,,
superfluous,superfluous,,,
superior,superior,,,
superlative,superlative,,,
supernumerary,supernumerary,,,
superstar,superstar,,,
superstitious notion,superstitious notion,,,
supervene upon,supervene upon,,,
supplant,supplant,,,
supple,supple,,,
supplement,supplement,,,
supplemental,supplemental,,,
supplication,supplication,,,
supply,supply,,,
support,support,,,
supporter,supporter,,,
supposed,supposed,,,
supposition,supposition,,,
suppositional,suppositional,,,
suppositious,suppositious,,,
supposititious,supposititious,,,
suppress,suppress,,,
suppression,suppression,,,
suppurate,suppurate,,,
supreme authority,supreme authority,,,
surcease,surcease,,,
surcharge,surcharge,,,
sureness,sureness,,,
surmisal,surmisal,,,
surmise,surmise,,,
surmount,surmount,,,
surpass,surpass,,,
surpassing,surpassing,,,
surplus,surplus,,,
surplusage,surplusage,,,
surprise,surprise,,,
surprising,surprising,,,
surreptitious,surreptitious,,,
suspension,suspension,,,
suspicion,suspicion,,,
sustenance,sustenance,,,
svelte,svelte,,,
swag,swag,,,
swagger,swagger,,,
swaggering,swaggering,,,
swamp,swamp,,,
swampland,swampland,,,
swan,swan,,,
swank,swank,,,
swart,swart,,,
swash,swash,,,
swashbuckler,swashbuckler,,,
sway,sway,,,
swear,swear,,,
swearing,swearing,,,
sweep,sweep,,,
sweep up,sweep up,,,
sweet-talk,sweet-talk,,,
