word,display_form,part_of_speech,difficulty,frequency_rank
clearness,clearness,,level_1,
cliched,cliched,,level_1,
climatical,climatical,,level_1,
climb up,climb up,,level_1,
climb-down,climb-down,,level_1,
clime,clime,,level_1,
cling,cling,,level_1,
cloak-and-dagger,cloak-and-dagger,,level_1,
clod,clod,,level_1,
close,close,,level_1,
close at hand,close at hand,,level_1,
closed book,closed book,,level_1,
closelipped,closelipped,,level_1,
closemouthed,closemouthed,,level_1,
closeness,closeness,,level_1,
closet,closet,,level_1,
clot,clot,,level_1,
clothe,clothe,,level_1,
clotheshorse,clotheshorse,,level_1,
cloud nine,cloud nine,,level_1,
cloudburst,cloudburst,,level_1,
cloudy,cloudy,,level_1,
clown,clown,,level_1,
cloying,cloying,,level_1,
clump,clump,,level_1,
clumsiness,clumsiness,,level_1,
clumsy,clumsy,,level_1,
clunky,clunky,,level_1,
clustering,clustering,,level_1,
clutch,clutch,,level_1,
clutter,clutter,,level_1,
co-occur,co-occur,,level_1,
co-occurrence,co-occurrence,,level_1,
co-occurrent,co-occurrent,,level_1,
co-worker,co-worker,,level_1,
coagulated,coagulated,,level_1,
coalesce,coalesce,,level_1,
coat,coat,,level_1,
cobwebby,cobwebby,,level_1,
cock,cock,,level_1,
cocker,cocker,,level_1,
cockeyed,cockeyed,,level_1,
cockle,cockle,,level_1,
cocksureness,cocksureness,,level_1,
coconspirator,coconspirator,,level_1,
cod,cod,,level_1,
coda,coda,,level_1,
coddle,coddle,,level_1,
code,code,,level_1,
coextensive,coextensive,,level_1,
cogency,cogency,,level_1,
cognisance,cognisance,,level_1,
cognoscente,cognoscente,,level_1,
coherence,coherence,,level_1,
coherency,coherency,,level_1,
cohesiveness,cohesiveness,,level_1,
coinage,coinage,,level_1,
coincidence,coincidence,,level_1,
coincident,coincident,,level_1,
coincidental,coincidental,,level_1,
coinciding,coinciding,,level_1,
cold,cold,,level_1,
cold-eyed,cold-eyed,,level_1,
collar,collar,,level_1,
collect,collect,,level_1,
collection,collection,,level_1,
collision,collision,,level_1,
collocation,collocation,,level_1,
coltish,coltish,,level_1,
combative,combative,,level_1,
combine,combine,,level_1,
combustible material,combustible material,,level_1,
come across,come across,,level_1,
come back,come back,,level_1,
come down,come down,,level_1,
come out,come out,,level_1,
come through,come through,,level_1,
come to,come to,,level_1,
come up,come up,,level_1,
come up to,come up to,,level_1,
come with,come with,,level_1,
comeback,comeback,,level_1,
comestible,comestible,,level_1,
comfort,comfort,,level_1,
comfy,comfy,,level_1,
coming,coming,,level_1,
command,command,,level_1,
comme il faut,comme il faut,,level_1,
commingle,commingle,,level_1,
commit,commit,,level_1,
committed,committed,,level_1,
commix,commix,,level_1,
common,common,,level_1,
commonplace,commonplace,,level_1,
commove,commove,,level_1,
communication,communication,,level_1,
compact,compact,,level_1,
compaction,compaction,,level_1,
compare,compare,,level_1,
compartmentalisation,compartmentalisation,,level_1,
compartmentalization,compartmentalization,,level_1,
compass,compass,,level_1,
compassionateness,compassionateness,,level_1,
compendious,compendious,,level_1,
compensable,compensable,,level_1,
compile,compile,,level_1,
complacence,complacence,,level_1,
complaint,complaint,,level_1,
complementary color,complementary color,,level_1,
complex,complex,,level_1,
complexness,complexness,,level_1,
compliance,compliance,,level_1,
compliancy,compliancy,,level_1,
complot,complot,,level_1,
component,component,,level_1,
composition,composition,,level_1,
comprehend,comprehend,,level_1,
comprehension,comprehension,,level_1,
comprehensiveness,comprehensiveness,,level_1,
compromising,compromising,,level_1,
comptroller,comptroller,,level_1,
compulsion,compulsion,,level_1,
compulsory,compulsory,,level_1,
compunction,compunction,,level_1,
comrade,comrade,,level_1,
comradeliness,comradeliness,,level_1,
comradery,comradery,,level_1,
comradeship,comradeship,,level_1,
conceit,conceit,,level_1,
conceited,conceited,,level_1,
conceive of,conceive of,,level_1,
concentrated,concentrated,,level_1,
conceptualise,conceptualise,,level_1,
conceptualize,conceptualize,,level_1,
concern,concern,,level_1,
concerted,concerted,,level_1,
conciliate,conciliate,,level_1,
concomitant,concomitant,,level_1,
concourse,concourse,,level_1,
concretion,concretion,,level_1,
concurrence,concurrence,,level_1,
concurrent,concurrent,,level_1,
condemnable,condemnable,,level_1,
condemning,condemning,,level_1,
condensation,condensation,,level_1,
condition,condition,,level_1,
condole with,condole with,,level_1,
conduct,conduct,,level_1,
confab,confab,,level_1,
confabulate,confabulate,,level_1,
confederation,confederation,,level_1,
confess,confess,,level_1,
confide,confide,,level_1,
confidence,confidence,,level_1,
confirm,confirm,,level_1,
conflate,conflate,,level_1,
conflict,conflict,,level_1,
conformable,conformable,,level_1,
conformance,conformance,,level_1,
confound,confound,,level_1,
confusedness,confusedness,,level_1,
confute,confute,,level_1,
conglomerate,conglomerate,,level_1,
congratulations,congratulations,,level_1,
congruous,congruous,,level_1,
conjectural,conjectural,,level_1,
conjecture,conjecture,,level_1,
conjunct,conjunct,,level_1,
conjunctive,conjunctive,,level_1,
conjuration,conjuration,,level_1,
conjure,conjure,,level_1,
conjure up,conjure up,,level_1,
conk,conk,,level_1,
connate,connate,,level_1,
conniption,conniption,,level_1,
connote,connote,,level_1,
conscienceless,conscienceless,,level_1,
consciousness,consciousness,,level_1,
consecrate,consecrate,,level_1,
consentaneous,consentaneous,,level_1,
consentient,consentient,,level_1,
conservativism,conservativism,,level_1,
conservator,conservator,,level_1,
consignment,consignment,,level_1,
consist,consist,,level_1,
consistence,consistence,,level_1,
consistent,consistent,,level_1,
consonant rhyme,consonant rhyme,,level_1,
consort,consort,,level_1,
conspicuous,conspicuous,,level_1,
conspiracy,conspiracy,,level_1,
constant,constant,,level_1,
constitute,constitute,,level_1,
constitution,constitution,,level_1,
constitutional,constitutional,,level_1,
construe,construe,,level_1,
consult,consult,,level_1,
contagious,contagious,,level_1,
contagious disease,contagious disease,,level_1,
contamination,contamination,,level_1,
contemn,contemn,,level_1,
contemplative,contemplative,,level_1,
contend,contend,,level_1,
contender,contender,,level_1,
contention,contention,,level_1,
conterminous,conterminous,,level_1,
contestant,contestant,,level_1,
contestation,contestation,,level_1,
contingence,contingence,,level_1,
continuance,continuance,,level_1,
continue,continue,,level_1,
continuous,continuous,,level_1,
contract,contract,,level_1,
contractable,contractable,,level_1,
contributing,contributing,,level_1,
contributive,contributive,,level_1,
contributory,contributory,,level_1,
contrive,contrive,,level_1,
contrived,contrived,,level_1,
control,control,,level_1,
controller,controller,,level_1,
controlling,controlling,,level_1,
conversance,conversance,,level_1,
conversancy,conversancy,,level_1,
conversational,conversational,,level_1,
convert,convert,,level_1,
convey,convey,,level_1,
convolute,convolute,,level_1,
convolution,convolution,,level_1,
convolve,convolve,,level_1,
convulsion,convulsion,,level_1,
cooccur,cooccur,,level_1,
cooccurring,cooccurring,,level_1,
cool,cool,,level_1,
cooperate,cooperate,,level_1,
cop,cop,,level_1,
copulate,copulate,,level_1,
copy,copy,,level_1,
cordial reception,cordial reception,,level_1,
cordiality,cordiality,,level_1,
core,core,,level_1,
cornucopia,cornucopia,,level_1,
corona,corona,,level_1,
coronach,coronach,,level_1,
corporate,corporate,,level_1,
corpse,corpse,,level_1,
corpulent,corpulent,,level_1,
corpuscle,corpuscle,,level_1,
corrade,corrade,,level_1,
corrasion,corrasion,,level_1,
correct,correct,,level_1,
correct a situation; make something right,correct a situation; make something right,,level_1,
correctitude,correctitude,,level_1,
correlativity,correlativity,,level_1,
correspond,correspond,,level_1,
correspondence,correspondence,,level_1,
correspondent,correspondent,,level_1,
corresponding,corresponding,,level_1,
corroborate,corroborate,,level_1,
corruptible,corruptible,,level_1,
corruptness,corruptness,,level_1,
cortege,cortege,,level_1,
cosmopolite,cosmopolite,,level_1,
cosset,cosset,,level_1,
coterie,coterie,,level_1,
counsel,counsel,,level_1,
counseling,counseling,,level_1,
counselling,counselling,,level_1,
counter,counter,,level_1,
counteract,counteract,,level_1,
counterbalance,counterbalance,,level_1,
countermand,countermand,,level_1,
countermine,countermine,,level_1,
counterpoison,counterpoison,,level_1,
countervail,countervail,,level_1,
countless,countless,,level_1,
countrified,countrified,,level_1,
countryfied,countryfied,,level_1,
coup d’etat,coup d’etat,,level_1,
couple,couple,,level_1,
court,court,,level_1,
cover,cover,,level_1,
covetousness,covetousness,,level_1,
cowardliness,cowardliness,,level_1,
cozen,cozen,,level_1,
crabby,crabby,,level_1,
crack,crack,,level_1,
cracked,cracked,,level_1,
crackers,crackers,,level_1,
cradlesong,cradlesong,,level_1,
craft,craft,,level_1,
craftiness,craftiness,,level_1,
craftsman,craftsman,,level_1,
cram,cram,,level_1,
cramp,cramp,,level_1,
cranky,cranky,,level_1,
cranny,cranny,,level_1,
crash,crash,,level_1,
crawl,crawl,,level_1,
crawler,crawler,,level_1,
craze,craze,,level_1,
creation,creation,,level_1,
credo,credo,,level_1,
creek,creek,,level_1,
creep,creep,,level_1,
crepuscle,crepuscle,,level_1,
crepuscule,crepuscule,,level_1,
criminal,criminal,,level_1,
criminalism,criminalism,,level_1,
criminalness,criminalness,,level_1,
criminate,criminate,,level_1,
cringe,cringe,,level_1,
crinkle,crinkle,,level_1,
cripple,cripple,,level_1,
crisp,crisp,,level_1,
criterion,criterion,,level_1,
critical,critical,,level_1,
criticise,criticise,,level_1,
croak,croak,,level_1,
crook,crook,,level_1,
crooked,crooked,,level_1,
cross,cross,,level_1,
crossness,crossness,,level_1,
crouch,crouch,,level_1,
crow,crow,,level_1,
crowned head,crowned head,,level_1,
cruel,cruel,,level_1,
crush,crush,,level_1,
crust,crust,,level_1,
crux australis,Crux Australis,,level_1,
cry,cry,,level_1,
cry out,cry out,,level_1,
crying,crying,,level_1,
cryptic,cryptic,,level_1,
cryptical,cryptical,,level_1,
crystal clear,crystal clear,,level_1,
crystalline,crystalline,,level_1,
cuddle,cuddle,,level_1,
culinary art,culinary art,,level_1,
culminate,culminate,,level_1,
culmination,culmination,,level_1,
cult,cult,,level_1,
cultism,cultism,,level_1,
cultivable,cultivable,,level_1,
cultivatable,cultivatable,,level_1,
cultivated,cultivated,,level_1,
cultivation,cultivation,,level_1,
cultural,cultural,,level_1,
culture,culture,,level_1,
cultured,cultured,,level_1,
cumber,cumber,,level_1,
cumbrous,cumbrous,,level_1,
cumulate,cumulate,,level_1,
cunning,cunning,,level_1,
curative,curative,,level_1,
curb,curb,,level_1,
current,current,,level_1,
curse,curse,,level_1,
cursive script,cursive script,,level_1,
curtail,curtail,,level_1,
curve,curve,,level_1,
cuspid,cuspid,,level_1,
cuss,cuss,,level_1,
cussed,cussed,,level_1,
cut,cut,,level_1,
cut back,cut back,,level_1,
cut into,cut into,,level_1,
cut off,cut off,,level_1,
cut up,cut up,,level_1,
cyclorama,cyclorama,,level_1,
cypher,cypher,,level_1,
dabbler,dabbler,,level_1,
daft,daft,,level_1,
daintiness,daintiness,,level_1,
dais,dais,,level_1,
damages,damages,,level_1,
damaging,damaging,,level_1,
dandy,dandy,,level_1,
daring,daring,,level_1,
dark,dark,,level_1,
dark-skinned,dark-skinned,,level_1,
darkness,darkness,,level_1,
dart,dart,,level_1,
dash,dash,,level_1,
dashing,dashing,,level_1,
dauntless,dauntless,,level_1,
dawdler,dawdler,,level_1,
dawdling,dawdling,,level_1,
daybreak,daybreak,,level_1,
daydream,daydream,,level_1,
daydreaming,daydreaming,,level_1,
daylight,daylight,,level_1,
daze,daze,,level_1,
dead,dead,,level_1,
dead end,dead end,,level_1,
deadening,deadening,,level_1,
deadlock,deadlock,,level_1,
deadly,deadly,,level_1,
deafening,deafening,,level_1,
deal,deal,,level_1,
dearth,dearth,,level_1,
debar,debar,,level_1,
debark,debark,,level_1,
debase,debase,,level_1,
debasement,debasement,,level_1,
debatable,debatable,,level_1,
debate,debate,,level_1,
debauch,debauch,,level_1,
debauchee,debauchee,,level_1,
debile,debile,,level_1,
decadency,decadency,,level_1,
decamp,decamp,,level_1,
deceitful,deceitful,,level_1,
deceiver,deceiver,,level_1,
decennary,decennary,,level_1,
decennium,decennium,,level_1,
decent,decent,,level_1,
deception,deception,,level_1,
decide,decide,,level_1,
decimate,decimate,,level_1,
decipher,decipher,,level_1,
declamatory,declamatory,,level_1,
decompress,decompress,,level_1,
decorate,decorate,,level_1,
decorous,decorous,,level_1,
decorousness,decorousness,,level_1,
decrease,decrease,,level_1,
decrepit,decrepit,,level_1,
decry,decry,,level_1,
decrypt,decrypt,,level_1,
decumbent,decumbent,,level_1,
dedicate,dedicate,,level_1,
deduce,deduce,,level_1,
deduct,deduct,,level_1,
deduction,deduction,,level_1,
deep,deep,,level_1,
deepen,deepen,,level_1,
defalcate,defalcate,,level_1,
defamation,defamation,,level_1,
defame,defame,,level_1,
defeat,defeat,,level_1,
defeated,defeated,,level_1,
defective,defective,,level_1,
defender,defender,,level_1,
deferent,deferent,,level_1,
deficient,deficient,,level_1,
define,define,,level_1,
deflect,deflect,,level_1,
deformation,deformation,,level_1,
defraud,defraud,,level_1,
defrauder,defrauder,,level_1,
defy,defy,,level_1,
degeneracy,degeneracy,,level_1,
dehumanise,dehumanise,,level_1,
deject,deject,,level_1,
delight,delight,,level_1,
delimitate,delimitate,,level_1,
delineate,delineate,,level_1,
delinquent,delinquent,,level_1,
deliver,deliver,,level_1,
deliver the goods,deliver the goods,,level_1,
delivery,delivery,,level_1,
delude,delude,,level_1,
deluge,deluge,,level_1,
delusory,delusory,,level_1,
deluxe,deluxe,,level_1,
demagog,demagog,,level_1,
demand,demand,,level_1,
demand right,demand right,,level_1,
demeanour,demeanour,,level_1,
demilitarise,demilitarise,,level_1,
demilitarize,demilitarize,,level_1,
democrat,democrat,,level_1,
demonstrate,demonstrate,,level_1,
demonstrative pronoun,demonstrative pronoun,,level_1,
demoralise,demoralise,,level_1,
demoralize,demoralize,,level_1,
demure,demure,,level_1,
den,den,,level_1,
denigrate,denigrate,,level_1,
denouncement,denouncement,,level_1,
denseness,denseness,,level_1,
densification,densification,,level_1,
dental amalgam,dental amalgam,,level_1,
denudate,denudate,,level_1,
depend on,depend on,,level_1,
dependable,dependable,,level_1,
dependance,dependance,,level_1,
dependence,dependence,,level_1,
dependency,dependency,,level_1,
depersonalise,depersonalise,,level_1,
deplorable,deplorable,,level_1,
deplore,deplore,,level_1,
deport,deport,,level_1,
deportment,deportment,,level_1,
deposit,deposit,,level_1,
depravation,depravation,,level_1,
depreciator,depreciator,,level_1,
depredation,depredation,,level_1,
depressing,depressing,,level_1,
depression,depression,,level_1,
deprivation,deprivation,,level_1,
depth psychology,depth psychology,,level_1,
depute,depute,,level_1,
derisory,derisory,,level_1,
derived function,derived function,,level_1,
derogate,derogate,,level_1,
derogative,derogative,,level_1,
deserter,deserter,,level_1,
deserving blame,deserving blame,,level_1,
desiccate,desiccate,,level_1,
designation,designation,,level_1,
desire,desire,,level_1,
desolate,desolate,,level_1,
despairing,despairing,,level_1,
despatch,despatch,,level_1,
desperation,desperation,,level_1,
despite,despite,,level_1,
despoil,despoil,,level_1,
despot,despot,,level_1,
despotic,despotic,,level_1,
despotism,despotism,,level_1,
destiny,destiny,,level_1,
destitute,destitute,,level_1,
destruct,destruct,,level_1,
detainment,detainment,,level_1,
detention,detention,,level_1,
deter,deter,,level_1,
determinative,determinative,,level_1,
determine,determine,,level_1,
determined,determined,,level_1,
determiner,determiner,,level_1,
determining factor,determining factor,,level_1,
detestable,detestable,,level_1,
detestation,detestation,,level_1,
detract,detract,,level_1,
detrition,detrition,,level_1,
detritus,detritus,,level_1,
deuce-ace,deuce-ace,,level_1,
devastation,devastation,,level_1,
develop,develop,,level_1,
development,development,,level_1,
deviance,deviance,,level_1,
deviant,deviant,,level_1,
deviate,deviate,,level_1,
devil,devil,,level_1,
devilment,devilment,,level_1,
devilry,devilry,,level_1,
deviltry,deviltry,,level_1,
devolution,devolution,,level_1,
devolve,devolve,,level_1,
devotedness,devotedness,,level_1,
devour,devour,,level_1,
devouring,devouring,,level_1,
dexterous,dexterous,,level_1,
dextrous,dextrous,,level_1,
diagnosing,diagnosing,,level_1,
diagnostic,diagnostic,,level_1,
dialectic,dialectic,,level_1,
dialog,dialog,,level_1,
dianoetic,dianoetic,,level_1,
dictate,dictate,,level_1,
dictatorial,dictatorial,,level_1,
dictatorship,dictatorship,,level_1,
didactical,didactical,,level_1,
die,die,,level_1,
die hard,die hard,,level_1,
die out,die out,,level_1,
diehard,diehard,,level_1,
diet designed for quick weight loss,diet designed for quick weight loss,,level_1,
difference,difference,,level_1,
differential,differential,,level_1,
differential coefficient,differential coefficient,,level_1,
differentiate,differentiate,,level_1,
differentiation,differentiation,,level_1,
difficulty; demand,difficulty; demand,,level_1,
diffident,diffident,,level_1,
diffuse,diffuse,,level_1,
dig,dig,,level_1,
digressive,digressive,,level_1,
dim,dim,,level_1,
din,din,,level_1,
dingy,dingy,,level_1,
diplomacy,diplomacy,,level_1,
direct,direct,,level_1,
direct contrast,direct contrast,,level_1,
direction,direction,,level_1,
direful,direful,,level_1,
dirt,dirt,,level_1,
disable,disable,,level_1,
disaccord,disaccord,,level_1,
