word,display_form,part_of_speech,frequency_rank,source
brevity,brevity,n,,sesamewords_leveled_list_with_mnemonics.csv
brisk,brisk,adj,,sesamewords_leveled_list_with_mnemonics.csv
brittle,brittle,adj,,sesamewords_leveled_list_with_mnemonics.csv
broach,broach,v,,sesamewords_leveled_list_with_mnemonics.csv
broaden,broaden,v,,sesamewords_leveled_list_with_mnemonics.csv
bromide,bromide,n,,sesamewords_leveled_list_with_mnemonics.csv
brooch,brooch,v,,sesamewords_leveled_list_with_mnemonics.csv
brood,brood,n,,sesamewords_leveled_list_with_mnemonics.csv
brunt,brunt,,,sesamewords_leveled_list_with_mnemonics.csv
buffet,buffet,v,,sesamewords_leveled_list_with_mnemonics.csv
buffoon,buffoon,n,,sesamewords_leveled_list_with_mnemonics.csv
bugle,bugle,n,,sesamewords_leveled_list_with_mnemonics.csv
bullion,bullion,n,,sesamewords_leveled_list_with_mnemonics.csv
bully,bully,n,,sesamewords_leveled_list_with_mnemonics.csv
bulwark,bulwark,v,,sesamewords_leveled_list_with_mnemonics.csv
bungler,bungler,n,,sesamewords_leveled_list_with_mnemonics.csv
buoy,buoy,v,,sesamewords_leveled_list_with_mnemonics.csv
buoyancy,buoyancy,n,,sesamewords_leveled_list_with_mnemonics.csv
bureaucracy,bureaucracy,n,,sesamewords_leveled_list_with_mnemonics.csv
bureaucratic,bureaucratic,adj,,sesamewords_leveled_list_with_mnemonics.csv
bureaucratization,bureaucratization,,,sesamewords_leveled_list_with_mnemonics.csv
burgeon,burgeon,v,,sesamewords_leveled_list_with_mnemonics.csv
burly,burly,adj,,sesamewords_leveled_list_with_mnemonics.csv
burnish,burnish,v,,sesamewords_leveled_list_with_mnemonics.csv
burrow,burrow,n,,sesamewords_leveled_list_with_mnemonics.csv
bustle,bustle,v,,sesamewords_leveled_list_with_mnemonics.csv
buttress,buttress,v,,sesamewords_leveled_list_with_mnemonics.csv
buxom,buxom,,,sesamewords_leveled_list_with_mnemonics.csv
bygone,bygone,n,,sesamewords_leveled_list_with_mnemonics.csv
bypass,bypass,v,,sesamewords_leveled_list_with_mnemonics.csv
byproduct,byproduct,n,,sesamewords_leveled_list_with_mnemonics.csv
bystander,bystander,n,,sesamewords_leveled_list_with_mnemonics.csv
byzantine,byzantine,n,,sesamewords_leveled_list_with_mnemonics.csv
cacophonous,cacophonous,adj,,sesamewords_leveled_list_with_mnemonics.csv
cadaver,cadaver,n,,sesamewords_leveled_list_with_mnemonics.csv
cadence,cadence,n,,sesamewords_leveled_list_with_mnemonics.csv
calamitous,calamitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
calculable,calculable,adj,,sesamewords_leveled_list_with_mnemonics.csv
caliber,caliber,n,,sesamewords_leveled_list_with_mnemonics.csv
calligraphy,calligraphy,n,,sesamewords_leveled_list_with_mnemonics.csv
callous,callous,adj,,sesamewords_leveled_list_with_mnemonics.csv
callow,callow,adj,,sesamewords_leveled_list_with_mnemonics.csv
calumny,calumny,n,,sesamewords_leveled_list_with_mnemonics.csv
camaraderie,camaraderie,n,,sesamewords_leveled_list_with_mnemonics.csv
cameo,cameo,n,,sesamewords_leveled_list_with_mnemonics.csv
camouflage,camouflage,v,,sesamewords_leveled_list_with_mnemonics.csv
candid,candid,adj,,sesamewords_leveled_list_with_mnemonics.csv
candor,candor,n,,sesamewords_leveled_list_with_mnemonics.csv
canine,canine,n,,sesamewords_leveled_list_with_mnemonics.csv
cannibal,cannibal,n,,sesamewords_leveled_list_with_mnemonics.csv
cannibalistic,cannibalistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
cantankerous,cantankerous,adj,,sesamewords_leveled_list_with_mnemonics.csv
cantata,cantata,n,,sesamewords_leveled_list_with_mnemonics.csv
canter,canter,v,,sesamewords_leveled_list_with_mnemonics.csv
canto,canto,n,,sesamewords_leveled_list_with_mnemonics.csv
canvass,canvass,v,,sesamewords_leveled_list_with_mnemonics.csv
capacious,capacious,adj,,sesamewords_leveled_list_with_mnemonics.csv
capitalism,capitalism,n,,sesamewords_leveled_list_with_mnemonics.csv
capitulate,capitulate,v,,sesamewords_leveled_list_with_mnemonics.csv
caprice,caprice,n,,sesamewords_leveled_list_with_mnemonics.csv
capsize,capsize,v,,sesamewords_leveled_list_with_mnemonics.csv
captious,captious,adj,,sesamewords_leveled_list_with_mnemonics.csv
captivate,captivate,v,,sesamewords_leveled_list_with_mnemonics.csv
carat,carat,n,,sesamewords_leveled_list_with_mnemonics.csv
carcass,carcass,n,,sesamewords_leveled_list_with_mnemonics.csv
cardiologist,cardiologist,n,,sesamewords_leveled_list_with_mnemonics.csv
caress,caress,v,,sesamewords_leveled_list_with_mnemonics.csv
caricature,caricature,v,,sesamewords_leveled_list_with_mnemonics.csv
carnage,carnage,n,,sesamewords_leveled_list_with_mnemonics.csv
carnivore,carnivore,n,,sesamewords_leveled_list_with_mnemonics.csv
carp,carp,v,,sesamewords_leveled_list_with_mnemonics.csv
cascade,cascade,v,,sesamewords_leveled_list_with_mnemonics.csv
cask,cask,n,,sesamewords_leveled_list_with_mnemonics.csv
caste,caste,,,sesamewords_leveled_list_with_mnemonics.csv
castigation,castigation,n,,sesamewords_leveled_list_with_mnemonics.csv
casualty,casualty,n,,sesamewords_leveled_list_with_mnemonics.csv
catapult,catapult,v,,sesamewords_leveled_list_with_mnemonics.csv
catastrophe,catastrophe,n,,sesamewords_leveled_list_with_mnemonics.csv
catcall,catcall,n,,sesamewords_leveled_list_with_mnemonics.csv
categorical,categorical,adj,,sesamewords_leveled_list_with_mnemonics.csv
catharsis,catharsis,n,,sesamewords_leveled_list_with_mnemonics.csv
cathartic,cathartic,n,,sesamewords_leveled_list_with_mnemonics.csv
caucus,caucus,v,,sesamewords_leveled_list_with_mnemonics.csv
caulk,caulk,v,,sesamewords_leveled_list_with_mnemonics.csv
causal,causal,adj,,sesamewords_leveled_list_with_mnemonics.csv
cautious,cautious,adj,,sesamewords_leveled_list_with_mnemonics.csv
cede,cede,v,,sesamewords_leveled_list_with_mnemonics.csv
celibate,celibate,n,,sesamewords_leveled_list_with_mnemonics.csv
censorious,censorious,adj,,sesamewords_leveled_list_with_mnemonics.csv
censure,censure,n,,sesamewords_leveled_list_with_mnemonics.csv
cerebral,cerebral,,,sesamewords_leveled_list_with_mnemonics.csv
certainty,certainty,n,,sesamewords_leveled_list_with_mnemonics.csv
certitude,certitude,n,,sesamewords_leveled_list_with_mnemonics.csv
cessation,cessation,n,,sesamewords_leveled_list_with_mnemonics.csv
cession,cession,n,,sesamewords_leveled_list_with_mnemonics.csv
chaff,chaff,v,,sesamewords_leveled_list_with_mnemonics.csv
chalice,chalice,n,,sesamewords_leveled_list_with_mnemonics.csv
chameleon,chameleon,n,,sesamewords_leveled_list_with_mnemonics.csv
chaotic,chaotic,adj,,sesamewords_leveled_list_with_mnemonics.csv
chaperon,chaperon,v,,sesamewords_leveled_list_with_mnemonics.csv
charisma,charisma,n,,sesamewords_leveled_list_with_mnemonics.csv
charismatic,charismatic,adj,,sesamewords_leveled_list_with_mnemonics.csv
charitable,charitable,adj,,sesamewords_leveled_list_with_mnemonics.csv
charlatan,charlatan,n,,sesamewords_leveled_list_with_mnemonics.csv
chary,chary,adj,,sesamewords_leveled_list_with_mnemonics.csv
chasm,chasm,n,,sesamewords_leveled_list_with_mnemonics.csv
chassis,chassis,n,,sesamewords_leveled_list_with_mnemonics.csv
chaste,chaste,adj,,sesamewords_leveled_list_with_mnemonics.csv
chastise,chastise,v,,sesamewords_leveled_list_with_mnemonics.csv
chauvinist,chauvinist,n,,sesamewords_leveled_list_with_mnemonics.csv
cheapen,cheapen,v,,sesamewords_leveled_list_with_mnemonics.csv
cherish,cherish,v,,sesamewords_leveled_list_with_mnemonics.csv
chicanery,chicanery,n,,sesamewords_leveled_list_with_mnemonics.csv
chimerical,chimerical,adj,,sesamewords_leveled_list_with_mnemonics.csv
chisel,chisel,n,,sesamewords_leveled_list_with_mnemonics.csv
chivalrous,chivalrous,adj,,sesamewords_leveled_list_with_mnemonics.csv
choleric,choleric,adj,,sesamewords_leveled_list_with_mnemonics.csv
chortle,chortle,v,,sesamewords_leveled_list_with_mnemonics.csv
chronological,chronological,adj,,sesamewords_leveled_list_with_mnemonics.csv
chronology,chronology,n,,sesamewords_leveled_list_with_mnemonics.csv
cipher,cipher,v,,sesamewords_leveled_list_with_mnemonics.csv
circuitous,circuitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
circulate,circulate,v,,sesamewords_leveled_list_with_mnemonics.csv
circumlocution,circumlocution,n,,sesamewords_leveled_list_with_mnemonics.csv
circumscribe,circumscribe,v,,sesamewords_leveled_list_with_mnemonics.csv
circumspect,circumspect,adj,,sesamewords_leveled_list_with_mnemonics.csv
circumstantial,circumstantial,adj,,sesamewords_leveled_list_with_mnemonics.csv
circumvent,circumvent,v,,sesamewords_leveled_list_with_mnemonics.csv
cistern,cistern,n,,sesamewords_leveled_list_with_mnemonics.csv
citadel,citadel,n,,sesamewords_leveled_list_with_mnemonics.csv
citrus,citrus,n,,sesamewords_leveled_list_with_mnemonics.csv
clairvoyant,clairvoyant,n,,sesamewords_leveled_list_with_mnemonics.csv
clamber,clamber,v,,sesamewords_leveled_list_with_mnemonics.csv
clandestine,clandestine,adj,,sesamewords_leveled_list_with_mnemonics.csv
clangor,clangor,n,,sesamewords_leveled_list_with_mnemonics.csv
clapper,clapper,n,,sesamewords_leveled_list_with_mnemonics.csv
clarification,clarification,n,,sesamewords_leveled_list_with_mnemonics.csv
claustrophobia,claustrophobia,n,,sesamewords_leveled_list_with_mnemonics.csv
cleanse,cleanse,v,,sesamewords_leveled_list_with_mnemonics.csv
cleave,cleave,v,,sesamewords_leveled_list_with_mnemonics.csv
cleft,cleft,,,sesamewords_leveled_list_with_mnemonics.csv
clemency,clemency,n,,sesamewords_leveled_list_with_mnemonics.csv
clever,clever,adj,,sesamewords_leveled_list_with_mnemonics.csv
cliche,cliche,n,,sesamewords_leveled_list_with_mnemonics.csv
clientele,clientele,n,,sesamewords_leveled_list_with_mnemonics.csv
climactic,climactic,adj,,sesamewords_leveled_list_with_mnemonics.csv
climatic,climatic,adj,,sesamewords_leveled_list_with_mnemonics.csv
climax,climax,v,,sesamewords_leveled_list_with_mnemonics.csv
clique,clique,n,,sesamewords_leveled_list_with_mnemonics.csv
cloak,cloak,n,,sesamewords_leveled_list_with_mnemonics.csv
clout,clout,v,,sesamewords_leveled_list_with_mnemonics.csv
cloy,cloy,,,sesamewords_leveled_list_with_mnemonics.csv
coagulate,coagulate,v,,sesamewords_leveled_list_with_mnemonics.csv
coarse,coarse,adj,,sesamewords_leveled_list_with_mnemonics.csv
coastline,coastline,n,,sesamewords_leveled_list_with_mnemonics.csv
coax,coax,v,,sesamewords_leveled_list_with_mnemonics.csv
codicil,codicil,n,,sesamewords_leveled_list_with_mnemonics.csv
codify,codify,v,,sesamewords_leveled_list_with_mnemonics.csv
coerce,coerce,v,,sesamewords_leveled_list_with_mnemonics.csv
coercion,coercion,n,,sesamewords_leveled_list_with_mnemonics.csv
coercive,coercive,adj,,sesamewords_leveled_list_with_mnemonics.csv
cogent,cogent,adj,,sesamewords_leveled_list_with_mnemonics.csv
cogitate,cogitate,v,,sesamewords_leveled_list_with_mnemonics.csv
cognate,cognate,adj,,sesamewords_leveled_list_with_mnemonics.csv
cognition,cognition,n,,sesamewords_leveled_list_with_mnemonics.csv
cognizance,cognizance,n,,sesamewords_leveled_list_with_mnemonics.csv
cohere,cohere,v,,sesamewords_leveled_list_with_mnemonics.csv
coherent,coherent,adj,,sesamewords_leveled_list_with_mnemonics.csv
cohesion,cohesion,n,,sesamewords_leveled_list_with_mnemonics.csv
coincide,coincide,v,,sesamewords_leveled_list_with_mnemonics.csv
collaborate,collaborate,v,,sesamewords_leveled_list_with_mnemonics.csv
collage,collage,n,,sesamewords_leveled_list_with_mnemonics.csv
collate,collate,v,,sesamewords_leveled_list_with_mnemonics.csv
collide,collide,v,,sesamewords_leveled_list_with_mnemonics.csv
colloquial,colloquial,adj,,sesamewords_leveled_list_with_mnemonics.csv
collusion,collusion,n,,sesamewords_leveled_list_with_mnemonics.csv
colossal,colossal,,,sesamewords_leveled_list_with_mnemonics.csv
combatant,combatant,adj,,sesamewords_leveled_list_with_mnemonics.csv
combustible,combustible,n,,sesamewords_leveled_list_with_mnemonics.csv
comely,comely,adj,,sesamewords_leveled_list_with_mnemonics.csv
commandeer,commandeer,v,,sesamewords_leveled_list_with_mnemonics.csv
commemorate,commemorate,v,,sesamewords_leveled_list_with_mnemonics.csv
commend,commend,v,,sesamewords_leveled_list_with_mnemonics.csv
commendable,commendable,adj,,sesamewords_leveled_list_with_mnemonics.csv
commendation,commendation,n,,sesamewords_leveled_list_with_mnemonics.csv
commensurate,commensurate,adj,,sesamewords_leveled_list_with_mnemonics.csv
commiserate,commiserate,v,,sesamewords_leveled_list_with_mnemonics.csv
communal,communal,adj,,sesamewords_leveled_list_with_mnemonics.csv
communicable,communicable,adj,,sesamewords_leveled_list_with_mnemonics.csv
compassion,compassion,n,,sesamewords_leveled_list_with_mnemonics.csv
compassionate,compassionate,v,,sesamewords_leveled_list_with_mnemonics.csv
compatriot,compatriot,n,,sesamewords_leveled_list_with_mnemonics.csv
compel,compel,v,,sesamewords_leveled_list_with_mnemonics.csv
compelling,compelling,,,sesamewords_leveled_list_with_mnemonics.csv
compendium,compendium,n,,sesamewords_leveled_list_with_mnemonics.csv
compensate,compensate,v,,sesamewords_leveled_list_with_mnemonics.csv
competent,competent,adj,,sesamewords_leveled_list_with_mnemonics.csv
complacency,complacency,n,,sesamewords_leveled_list_with_mnemonics.csv
complacent,complacent,adj,,sesamewords_leveled_list_with_mnemonics.csv
complaisance,complaisance,n,,sesamewords_leveled_list_with_mnemonics.csv
complaisant,complaisant,adj,,sesamewords_leveled_list_with_mnemonics.csv
complementary,complementary,n,,sesamewords_leveled_list_with_mnemonics.csv
complicity,complicity,n,,sesamewords_leveled_list_with_mnemonics.csv
compliment,compliment,n,,sesamewords_leveled_list_with_mnemonics.csv
complimentary,complimentary,adj,,sesamewords_leveled_list_with_mnemonics.csv
composure,composure,n,,sesamewords_leveled_list_with_mnemonics.csv
compulsive,compulsive,adj,,sesamewords_leveled_list_with_mnemonics.csv
concave,concave,adj,,sesamewords_leveled_list_with_mnemonics.csv
conceal,conceal,v,,sesamewords_leveled_list_with_mnemonics.csv
concealment,concealment,n,,sesamewords_leveled_list_with_mnemonics.csv
concede,concede,v,,sesamewords_leveled_list_with_mnemonics.csv
conceivable,conceivable,adj,,sesamewords_leveled_list_with_mnemonics.csv
conceive,conceive,v,,sesamewords_leveled_list_with_mnemonics.csv
conceptual,conceptual,adj,,sesamewords_leveled_list_with_mnemonics.csv
concession,concession,n,,sesamewords_leveled_list_with_mnemonics.csv
conciliatory,conciliatory,adj,,sesamewords_leveled_list_with_mnemonics.csv
concise,concise,adj,,sesamewords_leveled_list_with_mnemonics.csv
conclusive,conclusive,,,sesamewords_leveled_list_with_mnemonics.csv
concoct,concoct,v,,sesamewords_leveled_list_with_mnemonics.csv
concord,concord,n,,sesamewords_leveled_list_with_mnemonics.csv
concordance,concordance,n,,sesamewords_leveled_list_with_mnemonics.csv
concordant,concordant,,,sesamewords_leveled_list_with_mnemonics.csv
concur,concur,v,,sesamewords_leveled_list_with_mnemonics.csv
condemn,condemn,v,,sesamewords_leveled_list_with_mnemonics.csv
condemnatory,condemnatory,adj,,sesamewords_leveled_list_with_mnemonics.csv
condense,condense,v,,sesamewords_leveled_list_with_mnemonics.csv
condescend,condescend,v,,sesamewords_leveled_list_with_mnemonics.csv
condescension,condescension,n,,sesamewords_leveled_list_with_mnemonics.csv
conditional,conditional,adj,,sesamewords_leveled_list_with_mnemonics.csv
condole,condole,,,sesamewords_leveled_list_with_mnemonics.csv
condone,condone,v,,sesamewords_leveled_list_with_mnemonics.csv
conducive,conducive,adj,,sesamewords_leveled_list_with_mnemonics.csv
conduit,conduit,n,,sesamewords_leveled_list_with_mnemonics.csv
confer,confer,v,,sesamewords_leveled_list_with_mnemonics.csv
confidentiality,confidentiality,n,,sesamewords_leveled_list_with_mnemonics.csv
confine,confine,v,,sesamewords_leveled_list_with_mnemonics.csv
confiscate,confiscate,v,,sesamewords_leveled_list_with_mnemonics.csv
conflagration,conflagration,n,,sesamewords_leveled_list_with_mnemonics.csv
confluence,confluence,n,,sesamewords_leveled_list_with_mnemonics.csv
conformism,conformism,,,sesamewords_leveled_list_with_mnemonics.csv
conformist,conformist,n,,sesamewords_leveled_list_with_mnemonics.csv
conformity,conformity,n,,sesamewords_leveled_list_with_mnemonics.csv
confront,confront,v,,sesamewords_leveled_list_with_mnemonics.csv
confrontation,confrontation,n,,sesamewords_leveled_list_with_mnemonics.csv
confrontational,confrontational,adj,,sesamewords_leveled_list_with_mnemonics.csv
congeal,congeal,v,,sesamewords_leveled_list_with_mnemonics.csv
congenial,congenial,adj,,sesamewords_leveled_list_with_mnemonics.csv
congenital,congenital,adj,,sesamewords_leveled_list_with_mnemonics.csv
congest,congest,,,sesamewords_leveled_list_with_mnemonics.csv
congestion,congestion,n,,sesamewords_leveled_list_with_mnemonics.csv
congregate,congregate,v,,sesamewords_leveled_list_with_mnemonics.csv
congruent,congruent,adj,,sesamewords_leveled_list_with_mnemonics.csv
congruity,congruity,,,sesamewords_leveled_list_with_mnemonics.csv
conifer,conifer,,,sesamewords_leveled_list_with_mnemonics.csv
conjoin,conjoin,v,,sesamewords_leveled_list_with_mnemonics.csv
connive,connive,v,,sesamewords_leveled_list_with_mnemonics.csv
connoisseur,connoisseur,n,,sesamewords_leveled_list_with_mnemonics.csv
connotation,connotation,n,,sesamewords_leveled_list_with_mnemonics.csv
conquer,conquer,v,,sesamewords_leveled_list_with_mnemonics.csv
conscientious,conscientious,adj,,sesamewords_leveled_list_with_mnemonics.csv
conscript,conscript,v,,sesamewords_leveled_list_with_mnemonics.csv
consequential,consequential,adj,,sesamewords_leveled_list_with_mnemonics.csv
conservationist,conservationist,n,,sesamewords_leveled_list_with_mnemonics.csv
conservatism,conservatism,n,,sesamewords_leveled_list_with_mnemonics.csv
conserve,conserve,v,,sesamewords_leveled_list_with_mnemonics.csv
consign,consign,v,,sesamewords_leveled_list_with_mnemonics.csv
consistency,consistency,n,,sesamewords_leveled_list_with_mnemonics.csv
consonance,consonance,n,,sesamewords_leveled_list_with_mnemonics.csv
conspirator,conspirator,n,,sesamewords_leveled_list_with_mnemonics.csv
conspire,conspire,v,,sesamewords_leveled_list_with_mnemonics.csv
consternation,consternation,n,,sesamewords_leveled_list_with_mnemonics.csv
constituent,constituent,n,,sesamewords_leveled_list_with_mnemonics.csv
constrain,constrain,v,,sesamewords_leveled_list_with_mnemonics.csv
constructive,constructive,adj,,sesamewords_leveled_list_with_mnemonics.csv
consumerism,consumerism,n,,sesamewords_leveled_list_with_mnemonics.csv
consummate,consummate,v,,sesamewords_leveled_list_with_mnemonics.csv
contagion,contagion,n,,sesamewords_leveled_list_with_mnemonics.csv
contaminate,contaminate,v,,sesamewords_leveled_list_with_mnemonics.csv
contemplate,contemplate,v,,sesamewords_leveled_list_with_mnemonics.csv
contempt,contempt,n,,sesamewords_leveled_list_with_mnemonics.csv
contemptible,contemptible,adj,,sesamewords_leveled_list_with_mnemonics.csv
contemptuous,contemptuous,adj,,sesamewords_leveled_list_with_mnemonics.csv
contentious,contentious,adj,,sesamewords_leveled_list_with_mnemonics.csv
contiguous,contiguous,adj,,sesamewords_leveled_list_with_mnemonics.csv
contingency,contingency,n,,sesamewords_leveled_list_with_mnemonics.csv
